3.600000000000000089e+00 -1.024345887961222723e-02 -1.755003613574344923e-02 6.788245869141529276e-02 5.562036122402681804e-02 7.384317108287566378e-02 9.689908575044725580e-02 9.483273162646108090e-02 9.165164706529163596e-02 8.906156521939755100e-02
3.700000000000000178e+00 -3.995401053016600645e-03 1.210720871332594817e-02 6.628289023764015464e-02 6.825510679103216627e-02 5.628790477279518173e-02 5.105993221884361222e-02 6.444297585409279605e-02 6.109945721997888518e-02 6.154291534466613256e-02
3.800000000000000266e+00 -4.486379770528420297e-02 -1.427031278452088603e-02 3.084154844088014824e-02 3.781952081253903836e-02 3.839463435587309875e-02 3.422700258284488289e-02 3.327249954720016417e-02 3.308488872081360999e-02 2.905912894816120931e-02
3.900000000000000355e+00 7.613461782965656732e-02 -9.033462281358746113e-03 2.586258829608974880e-02 -1.947745290551843381e-02 -7.755332667854965972e-03 4.288302547116677396e-03 1.279725968401394885e-03 -1.324032457726474939e-03 -1.926122435458612258e-03
4.000000000000000000e+00 1.187520138624730270e-01 -2.026265051736301712e-02 -3.095245474519175283e-02 -7.080299457353418646e-02 -2.819264795399038792e-02 -3.821158038052696604e-02 -3.310118303636271075e-02 -3.699282003101641431e-02 -3.623690577332693702e-02
4.100000000000000533e+00 -4.369587948954463397e-02 -7.676181511195330487e-02 -9.691011497245798079e-02 -7.686541380134184753e-02 -8.082484765165108553e-02 -8.633228548095038535e-02 -7.392615684161958634e-02 -7.729631264166510196e-02 -7.617509376559107592e-02
4.200000000000000178e+00 -9.365844266668657547e-03 -1.603808878972357577e-01 -1.430570859914256088e-01 -9.802087681965507282e-02 -1.074204342448433769e-01 -1.180890288213010814e-01 -1.135475886003063789e-01 -1.131687275441660284e-01 -1.170462780470832298e-01
4.299999999999999822e+00 -7.022123320147831416e-02 -1.322771885546473458e-01 -1.335251381470001775e-01 -1.512956466580548109e-01 -1.494811015755891370e-01 -1.596663575922237510e-01 -1.582586615481806069e-01 -1.566092380501833692e-01 -1.544623163141899680e-01
4.400000000000000355e+00 -9.728295042877815879e-02 -2.540787788196627872e-01 -1.621508563045568896e-01 -1.643796262253972018e-01 -2.146706110831541892e-01 -2.005070058447463721e-01 -2.007938374410996041e-01 -1.989587979497469128e-01 -1.997870457071546924e-01
4.500000000000000000e+00 -4.531844197467649327e-01 -2.214516333754596167e-01 -2.630194678066781200e-01 -2.545406184554427353e-01 -2.384418713713521154e-01 -2.476982053603185852e-01 -2.453420162195339149e-01 -2.461518014353146766e-01 -2.451516919967285935e-01
4.600000000000000533e+00 -3.431431794260847989e-01 -3.397469952964567996e-01 -2.419211787093736854e-01 -2.942108536646593220e-01 -2.874166486403728626e-01 -2.894057961103890242e-01 -2.874517930068850036e-01 -2.906586916399631071e-01 -2.892478552454884611e-01
4.700000000000000178e+00 -1.956612822476625768e-01 -3.418677970807688093e-01 -3.417157128316200554e-01 -3.626632693325679280e-01 -3.345496817033849490e-01 -3.370574864739275256e-01 -3.377180678029565453e-01 -3.350534375622221117e-01 -3.354805266660961793e-01
4.800000000000000711e+00 -2.254985260624370325e-01 -4.440520581850331827e-01 -4.216310553005755413e-01 -3.711126164726462062e-01 -3.891002702404599556e-01 -3.851675165700839121e-01 -3.796366331716420350e-01 -3.793173947341703656e-01 -3.814144362596753046e-01
4.900000000000000355e+00 -3.889024941047344308e-01 -4.578102112731733397e-01 -4.254450500536102742e-01 -4.159256093111342589e-01 -4.193921346415969698e-01 -4.232915515726013989e-01 -4.265267988013872191e-01 -4.280342826016954039e-01 -4.294003685459572006e-01
5.000000000000000000e+00 -4.153517327168705364e-01 -4.287035310574445202e-01 -4.423115194803092232e-01 -4.992306777327810696e-01 -4.843207419802262881e-01 -4.802310031769695953e-01 -4.772088904487777894e-01 -4.756725172425970705e-01 -4.780120721514532489e-01
5.100000000000000533e+00 -6.065379330635509714e-01 -6.537707928186792250e-01 -5.499938037677067904e-01 -5.137967129935211430e-01 -5.071209773779007390e-01 -5.206417251689695602e-01 -5.253505132339799655e-01 -5.203187251155344528e-01 -5.223899561741625064e-01
5.200000000000000178e+00 -5.056526231422951989e-01 -5.787559136599704779e-01 -5.689832165155546129e-01 -5.626974144292191671e-01 -5.708614115915382481e-01 -5.672643900059517463e-01 -5.682259752177480916e-01 -5.692236158669161661e-01 -5.688538888516896375e-01
5.300000000000000711e+00 -6.068917276504540714e-01 -6.222706897439311824e-01 -6.208428758817636783e-01 -6.197816553411668039e-01 -6.266188687390230605e-01 -6.172901050846100190e-01 -6.118334552962562123e-01 -6.137650782905725855e-01 -6.138387091538062279e-01
5.400000000000000355e+00 -6.805547152860634830e-01 -6.616495097504920819e-01 -6.509775829198310992e-01 -6.325245714988174672e-01 -6.474733846406122151e-01 -6.553551183217847242e-01 -6.573753464936463731e-01 -6.597742705427575016e-01 -6.588260209121075128e-01
5.500000000000000000e+00 -5.045932933603015647e-01 -6.291196726039416376e-01 -6.944960010283849350e-01 -6.953513004817561960e-01 -6.973791601525958228e-01 -7.143111950266443078e-01 -7.010630848309055141e-01 -7.017216499949523456e-01 -7.009919827192361286e-01
5.600000000000000533e+00 -8.062418597290301747e-01 -7.905802603070917201e-01 -7.660203519885399048e-01 -7.593079818985530860e-01 -7.353887718808141960e-01 -7.481795891981002367e-01 -7.397546117522366682e-01 -7.427169642600691679e-01 -7.414377296662224559e-01
5.700000000000000178e+00 -8.470267019559696298e-01 -7.489745274547817688e-01 -7.254731765044024616e-01 -7.912993660490590386e-01 -7.762185513410150284e-01 -7.903576468934904176e-01 -7.880840670911921642e-01 -7.805578539254302006e-01 -7.801629116810965270e-01
5.800000000000000711e+00 -8.692031313048886876e-01 -7.243602555521635455e-01 -8.258245898174940702e-01 -8.193159477777569588e-01 -7.989228624680395630e-01 -8.210578848379500583e-01 -8.189194003742770178e-01 -8.159618146268837746e-01 -8.185252126941077178e-01
5.900000000000000355e+00 -9.002382568873567026e-01 -9.435420612791100003e-01 -8.151398788945435347e-01 -8.641848956150526284e-01 -8.604631621963663157e-01 -8.581584838957222461e-01 -8.480303264006879838e-01 -8.527012233435917743e-01 -8.515849477891314079e-01
6.000000000000000000e+00 -9.295894687270966905e-01 -7.687773407248799096e-01 -8.847070821091169712e-01 -8.920816381094476277e-01 -9.044575363986514516e-01 -8.874117863529781269e-01 -8.850166016328812058e-01 -8.870425612791666969e-01 -8.837600354368401190e-01
6.100000000000000533e+00 -9.290243192418429219e-01 -9.248361642844569186e-01 -8.862048638837958237e-01 -9.394072220700619980e-01 -9.030764213811484087e-01 -9.223823594314104479e-01 -9.169753112667429207e-01 -9.142078600808745126e-01 -9.159734009872476657e-01
6.200000000000000178e+00 -9.367239601974619578e-01 -9.327886140738704812e-01 -9.839496161980026967e-01 -9.599448152805756251e-01 -9.309943089506580449e-01 -9.391183706279290222e-01 -9.447068830799082439e-01 -9.421955031398961955e-01 -9.423048704866394676e-01
6.300000000000000711e+00 -9.755261505760143281e-01 -9.354894327657852227e-01 -9.610805126667251175e-01 -9.177825090866469360e-01 -9.562823314905465333e-01 -9.613018735783515067e-01 -9.573445520636914008e-01 -9.643788700554133397e-01 -9.668379005846611252e-01
6.400000000000000355e+00 -9.982781169834932244e-01 -9.585298507393912315e-01 -9.694762251711488421e-01 -9.984832274552941644e-01 -9.970831309462614422e-01 -9.792871686564444955e-01 -9.924066076876303377e-01 -9.902803777164599364e-01 -9.856491774591257249e-01
6.500000000000000000e+00 -9.463919355441986481e-01 -9.518294330329215569e-01 -1.008544361313787219e+00 -9.935676428529127691e-01 -1.030942993807053343e+00 -1.017297843728725226e+00 -1.007952428726841321e+00 -1.003132319526317096e+00 -1.004835353641117868e+00
6.600000000000000533e+00 -1.153885706173970016e+00 -9.644527550684194317e-01 -1.008667669045843818e+00 -1.004492811146974640e+00 -1.023361713388180716e+00 -1.018148750606806319e+00 -1.013131043842384837e+00 -1.020138324939835472e+00 -1.021446249860511468e+00
6.700000000000000178e+00 -9.099244286211353172e-01 -1.063941639612443257e+00 -1.045312563353396396e+00 -1.038547300471966972e+00 -1.016161542780287697e+00 -1.033538585923479802e+00 -1.033302312422959668e+00 -1.029830711494104101e+00 -1.032012457730701938e+00
6.800000000000000711e+00 -1.029268618147118231e+00 -1.036323406526076241e+00 -1.075072253542391776e+00 -1.070103812530316389e+00 -1.029551833102763325e+00 -1.049440738845716092e+00 -1.037413628926167730e+00 -1.042917397072128383e+00 -1.040539710230702797e+00
6.900000000000000355e+00 -1.057675780457648873e+00 -1.035699027000769989e+00 -1.078967182198629970e+00 -1.037982034689896693e+00 -1.042739311923952972e+00 -1.054208772448258058e+00 -1.049906131198487191e+00 -1.049350230238339954e+00 -1.048227576996868748e+00
7.000000000000000000e+00 -1.081496171344836332e+00 -1.024507996921157460e+00 -1.035899187820970013e+00 -1.037215909502072542e+00 -1.055724448381772929e+00 -1.064845312556328860e+00 -1.053257847749003107e+00 -1.051613073287571698e+00 -1.051366852154927534e+00
7.100000000000000533e+00 -1.048032331344741275e+00 -9.313918140972419213e-01 -1.097959758889264670e+00 -1.062740260582742735e+00 -1.054872116304151675e+00 -1.051550392049126259e+00 -1.053097349866030985e+00 -1.050651883713280998e+00 -1.050658430197098037e+00
7.200000000000000178e+00 -1.130363681690201849e+00 -1.071328306433035449e+00 -1.046648300578063573e+00 -1.065059139046546699e+00 -1.045937779920162791e+00 -1.038556313660454755e+00 -1.046931239498274824e+00 -1.050369698554419085e+00 -1.051074639428528412e+00
7.300000000000000711e+00 -1.048585059131601049e+00 -1.085753753079219841e+00 -1.032683509067395811e+00 -1.033730652861296395e+00 -1.053680306122646737e+00 -1.049535241111694495e+00 -1.044808701814904817e+00 -1.047452208313766508e+00 -1.045243995357076461e+00
7.400000000000000355e+00 -1.026920934239105021e+00 -9.695838975745714183e-01 -1.049281147319897078e+00 -1.067013923885094195e+00 -1.028769102317493855e+00 -1.030479255993225429e+00 -1.039823346808955273e+00 -1.037083019719942323e+00 -1.040405265204038088e+00
7.500000000000000000e+00 -1.084783143306675024e+00 -1.043274686678668406e+00 -1.022864137658611394e+00 -1.047396258707880889e+00 -1.023368455837938562e+00 -1.027149027040059837e+00 -1.027920224576536423e+00 -1.026549320829266199e+00 -1.029866903037832460e+00
7.600000000000000533e+00 -8.900598752189181617e-01 -1.012738517662939541e+00 -1.071693295484427155e+00 -1.054196049278209646e+00 -1.017173362596807351e+00 -1.021208220530402500e+00 -1.020972645910854570e+00 -1.019626181231533479e+00 -1.018801549625349523e+00
7.700000000000000178e+00 -9.538206796358400519e-01 -1.000257349467970958e+00 -1.000696513465574755e+00 -9.769034346751709341e-01 -1.013150510652465419e+00 -1.001363577809174066e+00 -1.004847836668680383e+00 -1.004923044598061921e+00 -1.002905223528673284e+00
7.800000000000000711e+00 -9.021349550016706242e-01 -1.075597012498771932e+00 -9.716762202420945460e-01 -1.005982556451146870e+00 -9.914686665581960989e-01 -9.940141730484690630e-01 -9.880884352603488407e-01 -9.915326889075011252e-01 -9.912298601467051107e-01
7.900000000000000355e+00 -8.425905755574769618e-01 -1.030295017914233391e+00 -1.003720306475708313e+00 -9.620605839625760991e-01 -9.692695861729342388e-01 -9.753542253255435002e-01 -9.741961213503903538e-01 -9.751107391680553516e-01 -9.761177898000985564e-01
8.000000000000000000e+00 -9.126775779939031441e-01 -9.098780588270533043e-01 -1.012994183165731199e+00 -9.646653999282215342e-01 -9.578059548884054752e-01 -9.582949947827582582e-01 -9.617650991923919479e-01 -9.587302743127046334e-01 -9.572516899831841064e-01
8.099999999999999645e+00 -1.020841153307018301e+00 -1.043779206338587340e+00 -9.788775870888649644e-01 -8.964529652130079906e-01 -9.405100033769855372e-01 -9.395710780967954090e-01 -9.448597526198190266e-01 -9.393778094276216128e-01 -9.402727885857914414e-01
8.200000000000001066e+00 -8.533954556323287699e-01 -9.133172369332501761e-01 -9.983551753419489527e-01 -9.111745550442333919e-01 -9.063888509277565619e-01 -9.246449502584723756e-01 -9.247564727136213802e-01 -9.234031360340444472e-01 -9.228972997045182813e-01
8.300000000000000711e+00 -1.024668995306532215e+00 -9.096409993214455980e-01 -9.549274590021264997e-01 -9.058988114059276509e-01 -9.020608087488891647e-01 -8.946891779530751210e-01 -9.090722310842441756e-01 -9.054596137807447986e-01 -9.046016021355030023e-01
8.400000000000000355e+00 -6.925456711039482682e-01 -7.898113670131770014e-01 -8.778819799699992821e-01 -9.090346852219828300e-01 -8.794771163334162978e-01 -8.881084210155724135e-01 -8.833616773947988721e-01 -8.869390244291064374e-01 -8.868397920298012327e-01
8.500000000000000000e+00 -1.003525965285690713e+00 -8.138276495631815433e-01 -8.715980621274788120e-01 -8.755686519948270297e-01 -8.735382242686723364e-01 -8.739063021794069019e-01 -8.674397691102829766e-01 -8.712058196830133605e-01 -8.686710799097793201e-01
8.599999999999999645e+00 -8.917676626718195054e-01 -8.865101512956496954e-01 -8.651681804947028986e-01 -8.689334645386290745e-01 -8.586694414843794032e-01 -8.620154929382247699e-01 -8.496061660309786046e-01 -8.522353996487521677e-01 -8.527525867755111344e-01
8.700000000000001066e+00 -7.629075099090534273e-01 -8.201257479693371266e-01 -8.792926763800579248e-01 -8.277425300583276524e-01 -8.126583110739883375e-01 -8.354572873728028926e-01 -8.339597615997430546e-01 -8.354766050825883639e-01 -8.350350185473560671e-01
8.800000000000000711e+00 -7.897745776632412174e-01 -8.252703053867129768e-01 -8.323657926384153694e-01 -8.231528696037131443e-01 -8.424798844720317037e-01 -8.194602050806689686e-01 -8.184663402457288406e-01 -8.200179888886164337e-01 -8.191503868175620262e-01
8.900000000000000355e+00 -9.620835865187863378e-01 -7.778309774384132291e-01 -8.178429782738575460e-01 -7.899390975219917621e-01 -8.184314883804776342e-01 -8.128599426648444037e-01 -8.056609847741771357e-01 -8.054384707219450767e-01 -8.058487888573657720e-01
9.000000000000000000e+00 -6.345059055771851142e-01 -8.102856651848350245e-01 -8.147514177993055995e-01 -8.002418401579772800e-01 -7.788574791226883232e-01 -8.010793068966102215e-01 -7.871290175964437141e-01 -7.941109667826662388e-01 -7.924352867955561930e-01
9.099999999999999645e+00 -6.990937974980706571e-01 -8.775685238834757262e-01 -7.915624902075546476e-01 -7.815839376744234679e-01 -7.849509811970859507e-01 -7.879980667689852059e-01 -7.812199457330557539e-01 -7.785492387493438970e-01 -7.844395268769044360e-01
9.200000000000001066e+00 -8.173458192354053908e-01 -7.649987108490495791e-01 -7.470139223657314975e-01 -7.740557714229494568e-01 -7.678531292342704040e-01 -7.685930526336136603e-01 -7.731378962030058810e-01 -7.703164861094740079e-01 -7.738976970082132034e-01
9.300000000000000711e+00 -6.705052577273635794e-01 -7.775538926430810571e-01 -7.261362880942366926e-01 -7.554760263185482660e-01 -7.681332147865224114e-01 -7.639949199489102227e-01 -7.655605627743660158e-01 -7.689740648583119897e-01 -7.663373517624884057e-01
9.400000000000000355e+00 -7.077112626579644683e-01 -8.042164918746000923e-01 -7.030220455723649176e-01 -7.699498357538296922e-01 -7.581655234384484521e-01 -7.611919331514399589e-01 -7.614105510626346662e-01 -7.573678954639389005e-01 -7.603224921553840554e-01
9.500000000000000000e+00 -8.245988321259867249e-01 -9.186594564324699341e-01 -7.777362973466646068e-01 -7.318608058173377007e-01 -7.748222554091491743e-01 -7.607419763016519676e-01 -7.569030463904977690e-01 -7.556991574171894044e-01 -7.575026563475336649e-01
9.600000000000001421e+00 -7.603057237949020220e-01 -7.611626724384997766e-01 -7.304859804416128366e-01 -7.694378018537028074e-01 -7.536316638654284583e-01 -7.560474296630742552e-01 -7.596461019923820279e-01 -7.553998888908490805e-01 -7.578772832463512854e-01
9.700000000000001066e+00 -6.761500698906485196e-01 -7.371299157945505609e-01 -7.589626170726293530e-01 -7.560220489844862168e-01 -7.586304147762498173e-01 -7.656558236841450871e-01 -7.648810673459122134e-01 -7.626608260504003090e-01 -7.607686696619697653e-01
9.800000000000000711e+00 -1.032324120825152125e+00 -6.680547467509774240e-01 -7.417752265419370605e-01 -7.682857262879082549e-01 -7.544715398438359699e-01 -7.673456640139977303e-01 -7.658180001512154833e-01 -7.662852543310224585e-01 -7.663186900308245342e-01
9.900000000000000355e+00 -6.149424219870646136e-01 -7.114688813544811641e-01 -7.150102367256360170e-01 -7.800732363201275943e-01 -7.727261409506787082e-01 -7.680866202103340257e-01 -7.741891700785683561e-01 -7.722717702488366420e-01 -7.733712625070058300e-01
1.000000000000000000e+01 -7.160767766307674087e-01 -7.742442534206300797e-01 -7.908811113412073102e-01 -8.013384133075455162e-01 -7.774741162409497530e-01 -7.824889837071390408e-01 -7.822816861098678132e-01 -7.819992660263365147e-01 -7.824169326272044644e-01
